suburb_group,apartment_type,bedrooms,postcodes,horizon,label,anchor_median,prediction,lower,upper
Vermont-Forest Hill-Burwood East,house,3,3133.0,2,2026 Q1,630.0,639.17,605.98,672.36
Vermont-Forest Hill-Burwood East,house,4,3133.0,2,2026 Q1,750.0,756.55,723.36,789.74
Wanagaratta,flat,1,3677.0,2,2026 Q1,267.0,270.77,237.58,303.96
Wanagaratta,flat,2,3677.0,2,2026 Q1,350.0,355.83,322.64,389.02
Wanagaratta,flat,3,3677.0,2,2026 Q1,420.0,422.44,389.25,455.63
Wanagaratta,house,2,3677.0,2,2026 Q1,400.0,406.72,373.53,439.91
Wanagaratta,house,3,3677.0,2,2026 Q1,480.0,488.77,455.58,521.96
Wanagaratta,house,4,3677.0,2,2026 Q1,555.0,560.05,526.86,593.24
Wantirna-Scoresby,flat,1,3152.0,2,2026 Q1,287.0,281.58,248.39,314.77
Wantirna-Scoresby,flat,2,3152.0,2,2026 Q1,510.0,512.78,479.59,545.97
Wantirna-Scoresby,flat,3,3152.0,2,2026 Q1,610.0,616.65,583.46,649.84
Wantirna-Scoresby,house,2,3152.0,2,2026 Q1,550.0,557.42,524.23,590.61
Wantirna-Scoresby,house,3,3152.0,2,2026 Q1,597.0,605.03,571.84,638.22
Wantirna-Scoresby,house,4,3152.0,2,2026 Q1,700.0,706.37,673.18,739.56
Warragul,flat,2,3820.0,2,2026 Q1,410.0,418.06,384.87,451.25
Warragul,house,2,3820.0,2,2026 Q1,420.0,426.62,393.43,459.81
Warragul,house,3,3820.0,2,2026 Q1,483.0,491.33,458.14,524.52
Warragul,house,4,3820.0,2,2026 Q1,590.0,598.38,565.19,631.57
Warrnambool,flat,1,3280.0,2,2026 Q1,345.0,352.66,319.47,385.85
Warrnambool,flat,2,3280.0,2,2026 Q1,420.0,427.94,394.75,461.13
Warrnambool,flat,3,3280.0,2,2026 Q1,500.0,506.76,473.57,539.95
Warrnambool,house,2,3280.0,2,2026 Q1,450.0,455.51,422.32,488.7
Warrnambool,house,3,3280.0,2,2026 Q1,550.0,557.67,524.48,590.86
Warrnambool,house,4,3280.0,2,2026 Q1,680.0,688.01,654.82,721.2
Wendouree-Alfredton,flat,1,3355.0,2,2026 Q1,285.0,290.05,256.86,323.24
Wendouree-Alfredton,flat,2,3355.0,2,2026 Q1,350.0,355.96,322.77,389.15
Wendouree-Alfredton,flat,3,3355.0,2,2026 Q1,413.0,420.54,387.35,453.73
Wendouree-Alfredton,house,2,3355.0,2,2026 Q1,370.0,375.81,342.62,409.0
Wendouree-Alfredton,house,3,3355.0,2,2026 Q1,410.0,417.55,384.36,450.74
Wendouree-Alfredton,house,4,3355.0,2,2026 Q1,480.0,488.66,455.47,521.85
Werribee-Hoppers Crossing,flat,1,3030.0,2,2026 Q1,350.0,354.17,320.98,387.36
Werribee-Hoppers Crossing,flat,2,3030.0,2,2026 Q1,405.0,410.21,377.02,443.4
Werribee-Hoppers Crossing,flat,3,3030.0,2,2026 Q1,450.0,455.38,422.19,488.57
Werribee-Hoppers Crossing,house,2,3030.0,2,2026 Q1,420.0,425.27,392.08,458.46
Werribee-Hoppers Crossing,house,3,3030.0,2,2026 Q1,460.0,465.57,432.38,498.76
Werribee-Hoppers Crossing,house,4,3030.0,2,2026 Q1,525.0,531.9,498.71,565.09
West Brunswick,flat,1,3055.0,2,2026 Q1,400.0,409.1,375.91,442.29
West Brunswick,flat,2,3055.0,2,2026 Q1,500.0,506.46,473.27,539.65
West Brunswick,flat,3,3055.0,2,2026 Q1,725.0,732.76,699.57,765.95
West Brunswick,house,2,3055.0,2,2026 Q1,590.0,595.48,562.29,628.67
West Brunswick,house,3,3055.0,2,2026 Q1,755.0,760.33,727.14,793.52
West Brunswick,house,4,3055.0,2,2026 Q1,1000.0,1012.47,979.28,1045.66
West Footscray,flat,1,3012.0,2,2026 Q1,365.0,373.33,340.14,406.52
West Footscray,flat,2,3012.0,2,2026 Q1,475.0,481.45,448.26,514.64
West Footscray,flat,3,3012.0,2,2026 Q1,620.0,627.55,594.36,660.74
West Footscray,house,2,3012.0,2,2026 Q1,500.0,506.3,473.11,539.49
West Footscray,house,3,3012.0,2,2026 Q1,600.0,606.28,573.09,639.47
West Footscray,house,4,3012.0,2,2026 Q1,725.0,732.32,699.13,765.51
Whittlesea,flat,2,3757.0,2,2026 Q1,440.0,444.08,410.89,477.27
Whittlesea,flat,3,3757.0,2,2026 Q1,500.0,505.52,472.33,538.71
Whittlesea,house,2,3757.0,2,2026 Q1,450.0,454.8,421.61,487.99
Whittlesea,house,3,3757.0,2,2026 Q1,510.0,515.71,482.52,548.9
Whittlesea,house,4,3757.0,2,2026 Q1,550.0,556.0,522.81,589.2
Williamstown,flat,1,3016.0,2,2026 Q1,420.0,422.98,389.79,456.17
Williamstown,flat,2,3016.0,2,2026 Q1,523.0,529.72,496.53,562.92
Williamstown,flat,3,3016.0,2,2026 Q1,670.0,676.82,643.63,710.01
Williamstown,house,2,3016.0,2,2026 Q1,600.0,604.5,571.31,637.69
Williamstown,house,3,3016.0,2,2026 Q1,800.0,807.58,774.39,840.77
Williamstown,house,4,3016.0,2,2026 Q1,1000.0,1009.3,976.11,1042.49
Wodonga,flat,1,3690.0,2,2026 Q1,290.0,297.68,264.49,330.87
Wodonga,flat,2,3690.0,2,2026 Q1,385.0,393.87,360.68,427.06
Wodonga,flat,3,3690.0,2,2026 Q1,450.0,456.41,423.22,489.6
Wodonga,house,2,3690.0,2,2026 Q1,418.0,424.16,390.97,457.35
Wodonga,house,3,3690.0,2,2026 Q1,500.0,508.39,475.2,541.58
Wodonga,house,4,3690.0,2,2026 Q1,590.0,597.52,564.33,630.71
Yarra Ranges,flat,1,3138.0,2,2026 Q1,350.0,355.43,322.24,388.62
Yarra Ranges,flat,2,3138.0,2,2026 Q1,488.0,497.98,464.79,531.17
Yarra Ranges,flat,3,3138.0,2,2026 Q1,550.0,557.83,524.64,591.02
Yarra Ranges,house,2,3138.0,2,2026 Q1,500.0,505.75,472.56,538.94
Yarra Ranges,house,3,3138.0,2,2026 Q1,595.0,603.85,570.66,637.04
Yarra Ranges,house,4,3138.0,2,2026 Q1,695.0,700.3,667.11,733.49
Yarraville-Seddon,flat,1,3013.0,2,2026 Q1,393.0,401.21,368.02,434.4
Yarraville-Seddon,flat,2,3013.0,2,2026 Q1,520.0,528.84,495.65,562.03
Yarraville-Seddon,flat,3,3013.0,2,2026 Q1,730.0,738.99,705.8,772.18
Yarraville-Seddon,house,2,3013.0,2,2026 Q1,600.0,604.15,570.96,637.34
Yarraville-Seddon,house,3,3013.0,2,2026 Q1,720.0,726.93,693.74,760.12
Yarraville-Seddon,house,4,3013.0,2,2026 Q1,850.0,852.97,819.78,886.16
Albert Park-Middle Park-West St Kilda,flat,1,3206.0,3,2026 Q2,450.0,464.69,416.14,513.25
Albert Park-Middle Park-West St Kilda,flat,2,3206.0,3,2026 Q2,643.0,654.39,605.83,702.94
Albert Park-Middle Park-West St Kilda,flat,3,3206.0,3,2026 Q2,825.0,821.56,773.0,870.12
Albert Park-Middle Park-West St Kilda,house,2,3206.0,3,2026 Q2,760.0,765.93,717.37,814.48
Albert Park-Middle Park-West St Kilda,house,3,3206.0,3,2026 Q2,1150.0,1154.48,1105.93,1203.04
Albert Park-Middle Park-West St Kilda,house,4,3206.0,3,2026 Q2,1400.0,1388.09,1339.53,1436.65
Altona,flat,1,3018.0,3,2026 Q2,385.0,396.82,348.26,445.38
Altona,flat,2,3018.0,3,2026 Q2,475.0,484.89,436.34,533.45
Altona,flat,3,3018.0,3,2026 Q2,550.0,559.35,510.79,607.91
Altona,house,2,3018.0,3,2026 Q2,490.0,500.26,451.7,548.82
Altona,house,3,3018.0,3,2026 Q2,530.0,541.56,493.0,590.12
Altona,house,4,3018.0,3,2026 Q2,580.0,592.19,543.64,640.75
Armadale,flat,1,3143.0,3,2026 Q2,450.0,463.8,415.25,512.36
Armadale,flat,2,3143.0,3,2026 Q2,650.0,663.62,615.06,712.17
Armadale,flat,3,3143.0,3,2026 Q2,1000.0,1019.73,971.17,1068.29
Armadale,house,2,3143.0,3,2026 Q2,830.0,845.4,796.84,893.96
Armadale,house,3,3143.0,3,2026 Q2,1100.0,1098.92,1050.36,1147.48
Armadale,house,4,3143.0,3,2026 Q2,1738.0,1763.94,1715.38,1812.49
Aspendale-Chelsea-Carrum,flat,1,3195.0,3,2026 Q2,435.0,444.84,396.28,493.4
Aspendale-Chelsea-Carrum,flat,2,3195.0,3,2026 Q2,545.0,558.4,509.85,606.96
Aspendale-Chelsea-Carrum,flat,3,3195.0,3,2026 Q2,675.0,685.93,637.37,734.49
Aspendale-Chelsea-Carrum,house,2,3195.0,3,2026 Q2,550.0,561.37,512.81,609.93
Aspendale-Chelsea-Carrum,house,3,3195.0,3,2026 Q2,680.0,689.73,641.18,738.29
Aspendale-Chelsea-Carrum,house,4,3195.0,3,2026 Q2,870.0,878.67,830.12,927.23
Bairnsdale,flat,1,3860.0,3,2026 Q2,290.0,298.78,250.22,347.33
Bairnsdale,flat,2,3860.0,3,2026 Q2,370.0,379.91,331.35,428.47
Bairnsdale,flat,3,3860.0,3,2026 Q2,458.0,468.82,420.26,517.38
Bairnsdale,house,2,3860.0,3,2026 Q2,390.0,399.83,351.27,448.39
Bairnsdale,house,3,3860.0,3,2026 Q2,460.0,471.28,422.72,519.84
Bairnsdale,house,4,3860.0,3,2026 Q2,550.0,559.95,511.39,608.51
Ballarat,flat,1,3350.0,3,2026 Q2,285.0,293.89,245.34,342.45
Ballarat,flat,2,3350.0,3,2026 Q2,360.0,370.2,321.64,418.76
Ballarat,flat,3,3350.0,3,2026 Q2,400.0,410.65,362.09,459.21
Ballarat,house,2,3350.0,3,2026 Q2,360.0,369.31,320.75,417.87
Ballarat,house,3,3350.0,3,2026 Q2,410.0,422.33,373.77,470.89
Ballarat,house,4,3350.0,3,2026 Q2,475.0,488.56,440.0,537.11
Balwyn,flat,1,3103.0,3,2026 Q2,500.0,512.44,463.88,561.0
Balwyn,flat,2,3103.0,3,2026 Q2,588.0,599.61,551.06,648.17
Balwyn,flat,3,3103.0,3,2026 Q2,798.0,805.41,756.85,853.97
Balwyn,house,2,3103.0,3,2026 Q2,570.0,580.19,531.63,628.75
Balwyn,house,3,3103.0,3,2026 Q2,750.0,765.08,716.52,813.63
Balwyn,house,4,3103.0,3,2026 Q2,1000.0,1003.81,955.25,1052.37
Bayswater,flat,1,3153.0,3,2026 Q2,393.0,405.84,357.28,454.4
Bayswater,flat,2,3153.0,3,2026 Q2,493.0,504.59,456.04,553.15
Bayswater,flat,3,3153.0,3,2026 Q2,590.0,599.22,550.67,647.78
Bayswater,house,2,3153.0,3,2026 Q2,500.0,508.75,460.19,557.31
Bayswater,house,3,3153.0,3,2026 Q2,590.0,601.82,553.26,650.38
Bayswater,house,4,3153.0,3,2026 Q2,675.0,688.37,639.81,736.93
Belmont-Grovedale,flat,1,3216.0,3,2026 Q2,340.0,352.76,304.21,401.32
Belmont-Grovedale,flat,2,3216.0,3,2026 Q2,430.0,440.87,392.32,489.43
Belmont-Grovedale,flat,3,3216.0,3,2026 Q2,500.0,513.0,464.44,561.56
Belmont-Grovedale,house,2,3216.0,3,2026 Q2,450.0,461.61,413.06,510.17
Belmont-Grovedale,house,3,3216.0,3,2026 Q2,500.0,513.36,464.8,561.92
Belmont-Grovedale,house,4,3216.0,3,2026 Q2,550.0,564.03,515.47,612.59
Benalla,flat,1,3672.0,3,2026 Q2,305.0,318.99,270.44,367.55
Benalla,flat,2,3672.0,3,2026 Q2,370.0,379.82,331.27,428.38
Benalla,house,2,3672.0,3,2026 Q2,380.0,388.99,340.43,437.55
Benalla,house,3,3672.0,3,2026 Q2,450.0,459.86,411.3,508.41
Benalla,house,4,3672.0,3,2026 Q2,570.0,584.38,535.83,632.94
Bendigo,flat,1,3550.0,3,2026 Q2,330.0,341.83,293.27,390.39
Bendigo,flat,2,3550.0,3,2026 Q2,400.0,408.7,360.14,457.26
Bendigo,house,2,3550.0,3,2026 Q2,470.0,480.34,431.78,528.9
Bendigo,house,3,3550.0,3,2026 Q2,480.0,492.26,443.7,540.81
Bendigo,house,4,3550.0,3,2026 Q2,580.0,596.22,547.66,644.78
Bentleigh,flat,1,3204.0,3,2026 Q2,405.0,418.0,369.45,466.56
Bentleigh,flat,2,3204.0,3,2026 Q2,590.0,603.29,554.73,651.85
Bentleigh,flat,3,3204.0,3,2026 Q2,750.0,757.5,708.94,806.06
Bentleigh,house,2,3204.0,3,2026 Q2,600.0,610.51,561.95,659.07
Bentleigh,house,3,3204.0,3,2026 Q2,735.0,746.17,697.62,794.73
Bentleigh,house,4,3204.0,3,2026 Q2,1025.0,1031.58,983.02,1080.14
Berwick,flat,2,3806.0,3,2026 Q2,500.0,509.48,460.92,558.04
Berwick,flat,3,3806.0,3,2026 Q2,550.0,560.88,512.33,609.44
Berwick,house,2,3806.0,3,2026 Q2,490.0,498.65,450.09,547.2
Berwick,house,3,3806.0,3,2026 Q2,560.0,570.41,521.85,618.96
Berwick,house,4,3806.0,3,2026 Q2,620.0,630.41,581.85,678.97
Blackburn,flat,1,3130.0,3,2026 Q2,460.0,469.79,421.23,518.35
Blackburn,flat,2,3130.0,3,2026 Q2,550.0,559.28,510.72,607.84
Blackburn,flat,3,3130.0,3,2026 Q2,644.0,651.48,602.92,700.04
Blackburn,house,2,3130.0,3,2026 Q2,550.0,559.1,510.54,607.66
Blackburn,house,3,3130.0,3,2026 Q2,620.0,632.93,584.37,681.48
Blackburn,house,4,3130.0,3,2026 Q2,800.0,814.11,765.56,862.67
Boronia,flat,1,3155.0,3,2026 Q2,400.0,405.14,356.58,453.7
Boronia,flat,2,3155.0,3,2026 Q2,500.0,509.71,461.15,558.27
Boronia,flat,3,3155.0,3,2026 Q2,600.0,610.76,562.2,659.32
Boronia,house,2,3155.0,3,2026 Q2,520.0,533.87,485.31,582.43
Boronia,house,3,3155.0,3,2026 Q2,590.0,602.06,553.5,650.62
Boronia,house,4,3155.0,3,2026 Q2,680.0,692.96,644.4,741.52
Box Hill,flat,1,3128.0,3,2026 Q2,490.0,498.67,450.12,547.23
Box Hill,flat,2,3128.0,3,2026 Q2,610.0,619.8,571.24,668.36
Box Hill,flat,3,3128.0,3,2026 Q2,710.0,717.04,668.48,765.59
Box Hill,house,2,3128.0,3,2026 Q2,540.0,554.63,506.08,603.19
Box Hill,house,3,3128.0,3,2026 Q2,650.0,662.59,614.04,711.15
Box Hill,house,4,3128.0,3,2026 Q2,808.0,818.74,770.19,867.3
Brighton,flat,1,3186.0,3,2026 Q2,498.0,521.57,473.01,570.12
Brighton,flat,2,3186.0,3,2026 Q2,680.0,698.68,650.12,747.24
Brighton,flat,3,3186.0,3,2026 Q2,1000.0,1009.5,960.95,1058.06
Brighton,house,2,3186.0,3,2026 Q2,760.0,771.72,723.16,820.28
Brighton,house,3,3186.0,3,2026 Q2,1150.0,1154.82,1106.26,1203.38
Brighton,house,4,3186.0,3,2026 Q2,1650.0,1644.3,1595.74,1692.86
Brighton East,flat,2,3187.0,3,2026 Q2,630.0,642.95,594.4,691.51
Brighton East,flat,3,3187.0,3,2026 Q2,738.0,746.66,698.1,795.22
Brighton East,house,2,3187.0,3,2026 Q2,690.0,705.28,656.72,753.84
Brighton East,house,3,3187.0,3,2026 Q2,940.0,952.63,904.07,1001.19
Brighton East,house,4,3187.0,3,2026 Q2,1295.0,1273.76,1225.2,1322.32
Broadmeadows-Roxburgh Park,flat,1,3047.0,3,2026 Q2,325.0,332.02,283.46,380.58
Broadmeadows-Roxburgh Park,flat,2,3047.0,3,2026 Q2,470.0,477.99,429.43,526.54
Broadmeadows-Roxburgh Park,flat,3,3047.0,3,2026 Q2,520.0,530.31,481.75,578.87
Broadmeadows-Roxburgh Park,house,2,3047.0,3,2026 Q2,460.0,468.14,419.58,516.7
Broadmeadows-Roxburgh Park,house,3,3047.0,3,2026 Q2,506.0,517.02,468.46,565.58
Broadmeadows-Roxburgh Park,house,4,3047.0,3,2026 Q2,600.0,608.6,560.05,657.16
Brunswick,flat,1,3056.0,3,2026 Q2,460.0,472.59,424.03,521.15
Brunswick,flat,2,3056.0,3,2026 Q2,600.0,612.43,563.88,660.99
Brunswick,flat,3,3056.0,3,2026 Q2,840.0,849.41,800.85,897.97
Brunswick,house,2,3056.0,3,2026 Q2,660.0,670.9,622.35,719.46
Brunswick,house,3,3056.0,3,2026 Q2,850.0,858.27,809.71,906.83
Brunswick,house,4,3056.0,3,2026 Q2,1000.0,1000.09,951.53,1048.65
Bulleen-Templestowe-Doncaster,flat,1,3108.0,3,2026 Q2,480.0,488.79,440.23,537.35
Bulleen-Templestowe-Doncaster,flat,2,3108.0,3,2026 Q2,595.0,605.71,557.15,654.26
Bulleen-Templestowe-Doncaster,flat,3,3108.0,3,2026 Q2,720.0,730.34,681.78,778.9
Bulleen-Templestowe-Doncaster,house,2,3108.0,3,2026 Q2,570.0,581.48,532.92,630.04
Bulleen-Templestowe-Doncaster,house,3,3108.0,3,2026 Q2,660.0,672.31,623.76,720.87
Bulleen-Templestowe-Doncaster,house,4,3108.0,3,2026 Q2,820.0,831.63,783.07,880.19
Bundoora-Greensborough-Hurstbridge,flat,1,3088.0,3,2026 Q2,420.0,429.76,381.2,478.31
Bundoora-Greensborough-Hurstbridge,flat,2,3088.0,3,2026 Q2,490.0,499.67,451.11,548.23
Bundoora-Greensborough-Hurstbridge,flat,3,3088.0,3,2026 Q2,580.0,587.26,538.7,635.82
Bundoora-Greensborough-Hurstbridge,house,2,3088.0,3,2026 Q2,500.0,508.31,459.75,556.86
Bundoora-Greensborough-Hurstbridge,house,3,3088.0,3,2026 Q2,570.0,581.04,532.48,629.6
Bundoora-Greensborough-Hurstbridge,house,4,3088.0,3,2026 Q2,600.0,610.17,561.61,658.73
Burwood-Ashburton,flat,1,3125.0,3,2026 Q2,450.0,466.44,417.88,515.0
Burwood-Ashburton,flat,2,3125.0,3,2026 Q2,570.0,579.27,530.72,627.83
Burwood-Ashburton,flat,3,3125.0,3,2026 Q2,720.0,730.24,681.69,778.8
Burwood-Ashburton,house,2,3125.0,3,2026 Q2,580.0,593.08,544.52,641.64
Burwood-Ashburton,house,3,3125.0,3,2026 Q2,650.0,659.73,611.17,708.29
Burwood-Ashburton,house,4,3125.0,3,2026 Q2,878.0,886.72,838.16,935.28
CBD-St Kilda Rd,flat,1,,3,2026 Q2,560.0,572.8,524.24,621.36
CBD-St Kilda Rd,flat,2,,3,2026 Q2,735.0,745.32,696.77,793.88
CBD-St Kilda Rd,flat,3,,3,2026 Q2,1050.0,1044.13,995.57,1092.69
Camberwell-Glen Iris,flat,1,3124.0,3,2026 Q2,440.0,453.14,404.58,501.7
Camberwell-Glen Iris,flat,2,3124.0,3,2026 Q2,600.0,613.88,565.32,662.43
Camberwell-Glen Iris,flat,3,3124.0,3,2026 Q2,815.0,822.81,774.25,871.37
Camberwell-Glen Iris,house,2,3124.0,3,2026 Q2,660.0,671.14,622.59,719.7
Camberwell-Glen Iris,house,3,3124.0,3,2026 Q2,838.0,846.16,797.6,894.72
Camberwell-Glen Iris,house,4,3124.0,3,2026 Q2,1195.0,1195.09,1146.53,1243.65
Canterbury-Surrey Hills-Mont Albert,flat,1,3127.0,3,2026 Q2,450.0,463.58,415.03,512.14
Canterbury-Surrey Hills-Mont Albert,flat,2,3127.0,3,2026 Q2,570.0,583.9,535.34,632.46
Canterbury-Surrey Hills-Mont Albert,flat,3,3127.0,3,2026 Q2,740.0,750.19,701.63,798.74
Canterbury-Surrey Hills-Mont Albert,house,2,3127.0,3,2026 Q2,620.0,632.78,584.22,681.34
Canterbury-Surrey Hills-Mont Albert,house,3,3127.0,3,2026 Q2,800.0,809.56,761.0,858.12
Canterbury-Surrey Hills-Mont Albert,house,4,3127.0,3,2026 Q2,1100.0,1100.66,1052.11,1149.22
Carlton North,flat,1,3054.0,3,2026 Q2,430.0,445.63,397.07,494.18
Carlton North,flat,2,3054.0,3,2026 Q2,600.0,615.61,567.05,664.17
Carlton North,flat,3,3054.0,3,2026 Q2,778.0,789.4,740.84,837.96
Carlton North,house,2,3054.0,3,2026 Q2,755.0,766.48,717.92,815.03
Carlton North,house,3,3054.0,3,2026 Q2,950.0,960.13,911.57,1008.69
Carlton-Parkville,flat,1,3053.0,3,2026 Q2,500.0,513.5,464.94,562.05
Carlton-Parkville,flat,2,3053.0,3,2026 Q2,670.0,682.37,633.81,730.92
Carlton-Parkville,flat,3,3053.0,3,2026 Q2,855.0,863.18,814.62,911.74
Carlton-Parkville,house,2,3053.0,3,2026 Q2,670.0,684.36,635.8,732.92
Carlton-Parkville,house,3,3053.0,3,2026 Q2,950.0,962.89,914.33,1011.45
Carlton-Parkville,house,4,3053.0,3,2026 Q2,1100.0,1092.37,1043.81,1140.93
Carnegie,flat,1,3163.0,3,2026 Q2,420.0,433.76,385.2,482.32
Carnegie,flat,2,3163.0,3,2026 Q2,595.0,604.42,555.86,652.98
Carnegie,flat,3,3163.0,3,2026 Q2,775.0,786.55,738.0,835.11
Carnegie,house,2,3163.0,3,2026 Q2,600.0,609.6,561.05,658.16
Carnegie,house,3,3163.0,3,2026 Q2,750.0,759.26,710.7,807.81
Carnegie,house,4,3163.0,3,2026 Q2,1100.0,1109.16,1060.6,1157.72
Castlemaine,flat,2,3450.0,3,2026 Q2,390.0,399.88,351.33,448.44
Castlemaine,house,2,3450.0,3,2026 Q2,430.0,438.43,389.87,486.99
Castlemaine,house,3,3450.0,3,2026 Q2,500.0,512.09,463.53,560.65
Castlemaine,house,4,3450.0,3,2026 Q2,580.0,593.79,545.23,642.35
Caulfield,flat,1,3162.0,3,2026 Q2,500.0,511.96,463.4,560.52
Caulfield,flat,2,3162.0,3,2026 Q2,630.0,644.77,596.21,693.33
Caulfield,flat,3,3162.0,3,2026 Q2,810.0,820.79,772.23,869.35
Caulfield,house,2,3162.0,3,2026 Q2,633.0,645.73,597.17,694.29
Caulfield,house,3,3162.0,3,2026 Q2,850.0,858.48,809.92,907.04
Caulfield,house,4,3162.0,3,2026 Q2,1250.0,1258.35,1209.79,1306.9
Chadstone-Oakleigh,flat,1,3166.0,3,2026 Q2,500.0,508.67,460.11,557.22
Chadstone-Oakleigh,flat,2,3166.0,3,2026 Q2,580.0,590.47,541.92,639.03
Chadstone-Oakleigh,flat,3,3166.0,3,2026 Q2,680.0,688.48,639.92,737.04
Chadstone-Oakleigh,house,2,3166.0,3,2026 Q2,570.0,582.25,533.69,630.8
Chadstone-Oakleigh,house,3,3166.0,3,2026 Q2,630.0,640.17,591.61,688.72
Chadstone-Oakleigh,house,4,3166.0,3,2026 Q2,850.0,857.18,808.62,905.74
Cheltenham,flat,1,3192.0,3,2026 Q2,450.0,460.91,412.35,509.47
Cheltenham,flat,2,3192.0,3,2026 Q2,550.0,561.45,512.89,610.01
Cheltenham,flat,3,3192.0,3,2026 Q2,693.0,703.56,655.01,752.12
Cheltenham,house,2,3192.0,3,2026 Q2,585.0,596.03,547.47,644.59
Cheltenham,house,3,3192.0,3,2026 Q2,720.0,731.74,683.18,780.3
Cheltenham,house,4,3192.0,3,2026 Q2,950.0,956.65,908.09,1005.21
Clayton,flat,1,3168.0,3,2026 Q2,490.0,499.87,451.32,548.43
Clayton,flat,2,3168.0,3,2026 Q2,590.0,600.61,552.06,649.17
Clayton,flat,3,3168.0,3,2026 Q2,650.0,658.95,610.39,707.51
Clayton,house,2,3168.0,3,2026 Q2,550.0,558.25,509.69,606.81
Clayton,house,3,3168.0,3,2026 Q2,603.0,613.94,565.38,662.5
Clayton,house,4,3168.0,3,2026 Q2,800.0,816.09,767.54,864.65
Coburg-Pascoe Vale South,flat,1,3058.0,3,2026 Q2,425.0,432.54,383.98,481.1
Coburg-Pascoe Vale South,flat,2,3058.0,3,2026 Q2,550.0,559.81,511.25,608.37
Coburg-Pascoe Vale South,flat,3,3058.0,3,2026 Q2,700.0,709.72,661.16,758.28
Coburg-Pascoe Vale South,house,2,3058.0,3,2026 Q2,580.0,590.59,542.03,639.15
Coburg-Pascoe Vale South,house,3,3058.0,3,2026 Q2,710.0,719.09,670.53,767.64
Coburg-Pascoe Vale South,house,4,3058.0,3,2026 Q2,850.0,855.7,807.15,904.26
Collingwood-Abbotsford,flat,1,3066.0,3,2026 Q2,520.0,533.17,484.61,581.73
Collingwood-Abbotsford,flat,2,3066.0,3,2026 Q2,695.0,707.14,658.58,755.7
Collingwood-Abbotsford,flat,3,3066.0,3,2026 Q2,1000.0,1005.76,957.2,1054.31
Collingwood-Abbotsford,house,2,3066.0,3,2026 Q2,720.0,732.17,683.62,780.73
Collingwood-Abbotsford,house,3,3066.0,3,2026 Q2,950.0,957.88,909.32,1006.43
Corio,flat,1,3214.0,3,2026 Q2,320.0,328.85,280.3,377.41
Corio,flat,2,3214.0,3,2026 Q2,380.0,388.73,340.17,437.29
Corio,flat,3,3214.0,3,2026 Q2,445.0,455.21,406.65,503.77
Corio,house,2,3214.0,3,2026 Q2,380.0,389.76,341.2,438.32
Corio,house,3,3214.0,3,2026 Q2,420.0,433.42,384.86,481.98
Corio,house,4,3214.0,3,2026 Q2,485.0,496.32,447.76,544.87
Craigieburn,flat,2,3064.0,3,2026 Q2,440.0,447.54,398.98,496.1
Craigieburn,flat,3,3064.0,3,2026 Q2,485.0,495.29,446.73,543.85
Craigieburn,house,2,3064.0,3,2026 Q2,450.0,458.4,409.85,506.96
Craigieburn,house,3,3064.0,3,2026 Q2,500.0,509.58,461.02,558.14
Craigieburn,house,4,3064.0,3,2026 Q2,560.0,570.97,522.41,619.53
Cranbourne,flat,1,3977.0,3,2026 Q2,400.0,406.64,358.08,455.19
Cranbourne,flat,2,3977.0,3,2026 Q2,460.0,469.15,420.59,517.71
Cranbourne,flat,3,3977.0,3,2026 Q2,530.0,539.64,491.08,588.2
Cranbourne,house,2,3977.0,3,2026 Q2,490.0,499.05,450.49,547.61
Cranbourne,house,3,3977.0,3,2026 Q2,550.0,560.14,511.58,608.69
Cranbourne,house,4,3977.0,3,2026 Q2,600.0,610.75,562.19,659.31
Croydon-Lilydale,flat,1,3136.0,3,2026 Q2,363.0,376.96,328.4,425.52
Croydon-Lilydale,flat,2,3136.0,3,2026 Q2,500.0,510.31,461.75,558.86
Croydon-Lilydale,flat,3,3136.0,3,2026 Q2,620.0,630.41,581.86,678.97
Croydon-Lilydale,house,2,3136.0,3,2026 Q2,525.0,536.74,488.18,585.3
Croydon-Lilydale,house,3,3136.0,3,2026 Q2,600.0,611.39,562.83,659.94
Croydon-Lilydale,house,4,3136.0,3,2026 Q2,730.0,742.66,694.1,791.22
Dandenong,flat,1,3175.0,3,2026 Q2,375.0,386.25,337.69,434.8
Dandenong,flat,2,3175.0,3,2026 Q2,450.0,461.28,412.72,509.84
Dandenong,flat,3,3175.0,3,2026 Q2,570.0,577.19,528.63,625.74
Dandenong,house,2,3175.0,3,2026 Q2,490.0,497.79,449.23,546.35
Dandenong,house,3,3175.0,3,2026 Q2,560.0,570.91,522.35,619.47
Dandenong,house,4,3175.0,3,2026 Q2,750.0,759.63,711.07,808.19
Dandenong North-Endeavour Hills,flat,1,3177.0,3,2026 Q2,350.0,360.59,312.03,409.15
Dandenong North-Endeavour Hills,flat,2,3177.0,3,2026 Q2,468.0,477.01,428.46,525.57
Dandenong North-Endeavour Hills,flat,3,3177.0,3,2026 Q2,550.0,560.83,512.27,609.38
Dandenong North-Endeavour Hills,house,2,3177.0,3,2026 Q2,475.0,486.99,438.44,535.55
Dandenong North-Endeavour Hills,house,3,3177.0,3,2026 Q2,530.0,540.51,491.95,589.07
Dandenong North-Endeavour Hills,house,4,3177.0,3,2026 Q2,630.0,641.7,593.15,690.26
